	en	Found	Not_found	Found_ratio
696	needle	0	2	0.0
697	object of worship	0	1	0.0
698	of Adramyttium	0	1	0.0
699	of Moresheth	0	1	0.0
700	of a mill	0	2	0.0
701	of glass	0	5	0.0
702	offering box	0	1	0.0
703	oil of nard	0	1	0.0
704	palace	0	1	0.0
705	palm branch	0	1	0.0
706	palm tree	0	1	0.0
707	parchment	0	1	0.0
708	peace offering	0	1	0.0
709	perfume	0	1	0.0
710	plant	0	2	0.0
711	plate	0	1	0.0
712	pool	0	1	0.0
713	prayer	0	2	0.0
714	priest	0	3	0.0
715	priesthood	0	1	0.0
716	priestly office	0	1	0.0
717	proclamation	0	9	0.0
718	profane	0	1	0.0
719	prominent man	0	1	0.0
720	promise in marriage	0	1	0.0
721	pure	0	1	0.0
722	purse	0	1	0.0
723	quadrans	0	1	0.0
724	quantity of money	0	1	0.0
725	ransom	0	7	0.0
726	rational	0	1	0.0
727	redeem	0	5	0.0
728	reed	0	16	0.0
729	resentment	0	1	0.0
730	resurrection	0	1	0.0
731	ripe fruit	0	2	0.0
732	roof	0	3	0.0
733	rooster	0	2	0.0
734	rudder	0	155	0.0
735	ruler	0	3	0.0
736	ruling power	0	1	0.0
737	sail	0	1	0.0
738	salvation	0	1	0.0
739	sandal	0	1	0.0
740	scarlet cloth	0	1	0.0
741	scholar	0	4	0.0
742	sea creature	0	1	0.0
743	self-imposed religion	0	2	0.0
744	serve as a priest	0	5	0.0
745	service	0	1	0.0
746	shedding of blood	0	2	0.0
747	sheet	0	2	0.0
748	show kindness towards	0	2	0.0
749	sign	0	1	0.0
750	sin previously	0	6	0.0
751	sister	0	1	0.0
752	skin	0	3	0.0
753	small fish	0	1	0.0
754	small plants	0	1	0.0
755	something definite	0	1	0.0
756	speak the truth	0	1	0.0
757	spear	0	1	0.0
758	speck	0	1	0.0
759	step	0	1	0.0
760	stern	0	1	0.0
761	stick	0	1	0.0
762	straw	0	29	0.0
763	tablet	0	55	0.0
764	teacher of the law	0	1	0.0
765	temple	0	1	0.0
766	temptation	0	2	0.0
767	tenderhearted	0	1	0.0
768	the Mortar	1	0	1.0
769	the means of forgiveness	0	6	0.0
770	theater	0	1	0.0
771	things	0	1	0.0
772	to hold in Tartarus	0	3	0.0
773	to live	0	1	0.0
774	to minister	0	1	0.0
775	to wish	0	1	0.0
776	to worship	0	1	0.0
777	torch	0	1	0.0
778	towel	0	3	0.0
779	tower	0	1	0.0
780	tranquil	0	3	0.0
781	trumpeter	0	2	0.0
782	turtle dove	0	3	0.0
783	two-drachma piece	0	1	0.0
784	undefiled	0	3	0.0
785	universe	0	1	0.0
786	upstairs room	0	2	0.0
787	washbasin	0	3	0.0
788	wedding hall	0	1	0.0
789	wineskin	0	18	0.0
790	winnowing shovel	0	1	0.0
791	without God	0	1	0.0
792	witness	0	13	0.0
793	wolf	0	3	0.0
794	word	0	1	0.0
795	world	0	6	0.0
796	worldly	0	8	0.0
797	worship	0	4	0.0
798	yoke	0	3	0.0
799	yoke-fellow	0	2	0.0
