	term	category	en	vrefs
12649	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	2TH 1:10
12650	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	2TH 1:10
12651	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	2TH 2:11
12652	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	2TH 2:12
12653	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1TI 1:11
12654	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1TI 1:16
12655	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1TI 3:16
12656	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	2TI 1:12
12657	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	TIT 1:3
12658	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	TIT 3:8
12659	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	HEB 4:3
12660	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	HEB 11:6
12661	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	JAS 2:19
12662	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	JAS 2:19
12663	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	JAS 2:23
12664	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1PE 1:8
12665	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1PE 2:6
12666	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1PE 2:7
12667	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 3:23
12668	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 4:1
12669	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 4:16
12670	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 5:1
12671	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 5:5
12672	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 5:10
12673	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 5:10
12674	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 5:10
12675	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	1JN 5:13
12676	πιστεύω	3.2.5.1 - Believe; 3.2.5.1.1 - Trust; 4.3.4.5.3 - Entrust to the care of; 4.9.7.1 - Religious person	be.a.believer	JUD 1:5
12677	πιστικός	7.5.3.1 - Pure, unmixed	trusted.quality	MRK 14:3
12678	πιστικός	7.5.3.1 - Pure, unmixed	trusted.quality	JHN 12:3
12679	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	MAT 24:45
12680	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	MAT 25:21
12681	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	MAT 25:21
12682	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	MAT 25:23
12683	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	MAT 25:23
12684	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	LUK 12:42
12685	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	LUK 16:10
12686	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	LUK 16:10
12687	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	LUK 16:11
12688	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	LUK 16:12
12689	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	LUK 19:17
12690	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	JHN 20:27
12691	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	ACT 10:45
12692	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	ACT 13:34
12693	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	ACT 16:1
12694	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	ACT 16:15
12695	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1CO 1:9
12696	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1CO 4:2
12697	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1CO 4:17
12698	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1CO 7:25
12699	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1CO 10:13
12700	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	2CO 1:18
12701	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	2CO 6:15
12702	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	GAL 3:9
12703	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	EPH 1:1
12704	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	EPH 6:21
12705	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	COL 1:2
12706	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	COL 1:7
12707	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	COL 4:7
12708	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	COL 4:9
12709	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TH 5:24
12710	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	2TH 3:3
12711	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 1:12
12712	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 1:15
12713	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 3:1
12714	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 3:11
12715	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 4:3
12716	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 4:9
12717	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 4:10
12718	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 4:12
12719	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 5:16
12720	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 6:2
12721	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1TI 6:2
12722	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	2TI 2:2
12723	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	2TI 2:11
12724	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	2TI 2:13
12725	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	TIT 1:6
12726	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	TIT 1:9
12727	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	TIT 3:8
12728	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	HEB 2:17
12729	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	HEB 3:2
12730	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	HEB 3:5
12731	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	HEB 10:23
12732	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	HEB 11:11
12733	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1PE 1:21
12734	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1PE 4:19
12735	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1PE 5:12
12736	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	1JN 1:9
12737	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	3JN 1:5
12738	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	REV 1:5
12739	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	REV 2:10
12740	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	REV 2:13
12741	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	REV 3:14
12742	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	REV 17:14
12743	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	REV 19:11
12744	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	REV 21:5
12745	πιστός	3.2.5.1.1 - Trust; 3.5.1.3 - True; 4.5.4.1 - Obey	obedient	REV 22:6
12746	πιστόω	3.2.5.1 - Believe; 3.3.3.3 - Persuade	convince	2TI 3:14
12747	πλάξ	3.5.7.1 - Write	tablet	2CO 3:3
12748	πλάξ	3.5.7.1 - Write	tablet	2CO 3:3
12749	πλάξ	3.5.7.1 - Write	tablet	HEB 9:4
12750	πληροφορέω	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 6.1.2.3.5 - Complete, finish; 9.4.4.2 - Sure	complete.fully	LUK 1:1
12751	πληροφορέω	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 6.1.2.3.5 - Complete, finish; 9.4.4.2 - Sure	complete.fully	ROM 4:21
12752	πληροφορέω	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 6.1.2.3.5 - Complete, finish; 9.4.4.2 - Sure	complete.fully	ROM 14:5
12753	πληροφορέω	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 6.1.2.3.5 - Complete, finish; 9.4.4.2 - Sure	complete.fully	COL 4:12
12754	πληροφορέω	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 6.1.2.3.5 - Complete, finish; 9.4.4.2 - Sure	complete.fully	2TI 4:5
12755	πληροφορέω	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 6.1.2.3.5 - Complete, finish; 9.4.4.2 - Sure	complete.fully	2TI 4:17
12756	πληροφορία	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 9.4.4.2 - Sure	full.assurance	COL 2:2
12757	πληροφορία	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 9.4.4.2 - Sure	full.assurance	1TH 1:5
12758	πληροφορία	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 9.4.4.2 - Sure	full.assurance	HEB 6:11
12759	πληροφορία	3.2.5.1 - Believe; 3.3.3.3 - Persuade; 9.4.4.2 - Sure	full.assurance	HEB 10:22
12760	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 1:22
12761	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 2:15
12762	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 2:17
12763	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 2:23
12764	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 3:15
12765	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 4:14
12766	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 5:17
12767	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 8:17
12768	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 12:17
12769	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 13:35
12770	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 13:48
12771	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 21:4
12772	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 23:32
12773	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 26:54
12774	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 26:56
12775	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MAT 27:9
12776	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MRK 1:15
12777	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	MRK 14:49
12778	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 1:20
12779	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 2:40
12780	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 3:5
12781	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 4:21
12782	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 7:1
12783	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 9:31
12784	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 21:24
12785	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 22:16
12786	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	LUK 24:44
12787	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 3:29
12788	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 7:8
12789	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 12:3
12790	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 12:38
12791	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 13:18
12792	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 15:11
12793	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 15:25
12794	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 16:6
12795	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 16:24
12796	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 17:12
12797	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 17:13
12798	πληρόω	3.3.3.1 - Suggest; 3.3.3.3 - Persuade; 3.4 - Emotion; 3.6 - Teach; 4.3.4.5.1 - Provide for, support; 4.5.4.1 - Obey; 4.9.4.6 - Prophecy; 6.1.2.3.5 - Complete, finish; 8.1.8 - Full; 8.4.6.1.3 - End	fill	JHN 18:9
