	term	domain	es	vrefs	silnlp_line_number
504	אַבְרָהָם	PN	Absalón	GEN 22:9	557.0
505	אַבְרָהָם	PN	Absalón	GEN 22:10	558.0
506	אַבְרָהָם	PN	Absalón	GEN 22:11	559.0
507	אַבְרָהָם	PN	Absalón	GEN 22:11	559.0
508	אַבְרָהָם	PN	Absalón	GEN 22:13	561.0
509	אַבְרָהָם	PN	Absalón	GEN 22:13	561.0
510	אַבְרָהָם	PN	Absalón	GEN 22:14	562.0
511	אַבְרָהָם	PN	Absalón	GEN 22:15	563.0
512	אַבְרָהָם	PN	Absalón	GEN 22:19	567.0
513	אַבְרָהָם	PN	Absalón	GEN 22:19	567.0
514	אַבְרָהָם	PN	Absalón	GEN 22:20	568.0
515	אַבְרָהָם	PN	Absalón	GEN 22:23	571.0
516	אַבְרָהָם	PN	Absalón	GEN 23:2	574.0
517	אַבְרָהָם	PN	Absalón	GEN 23:3	575.0
518	אַבְרָהָם	PN	Absalón	GEN 23:5	577.0
519	אַבְרָהָם	PN	Absalón	GEN 23:7	579.0
520	אַבְרָהָם	PN	Absalón	GEN 23:10	582.0
521	אַבְרָהָם	PN	Absalón	GEN 23:12	584.0
522	אַבְרָהָם	PN	Absalón	GEN 23:14	586.0
523	אַבְרָהָם	PN	Absalón	GEN 23:16	588.0
524	אַבְרָהָם	PN	Absalón	GEN 23:16	588.0
525	אַבְרָהָם	PN	Absalón	GEN 23:18	590.0
526	אַבְרָהָם	PN	Absalón	GEN 23:19	591.0
527	אַבְרָהָם	PN	Absalón	GEN 23:20	592.0
528	אַבְרָהָם	PN	Absalón	GEN 24:1	593.0
529	אַבְרָהָם	PN	Absalón	GEN 24:1	593.0
530	אַבְרָהָם	PN	Absalón	GEN 24:2	594.0
531	אַבְרָהָם	PN	Absalón	GEN 24:6	598.0
532	אַבְרָהָם	PN	Absalón	GEN 24:9	601.0
533	אַבְרָהָם	PN	Absalón	GEN 24:12	604.0
534	אַבְרָהָם	PN	Absalón	GEN 24:12	604.0
535	אַבְרָהָם	PN	Absalón	GEN 24:15	607.0
536	אַבְרָהָם	PN	Absalón	GEN 24:27	619.0
537	אַבְרָהָם	PN	Absalón	GEN 24:34	626.0
538	אַבְרָהָם	PN	Absalón	GEN 24:42	634.0
539	אַבְרָהָם	PN	Absalón	GEN 24:48	640.0
540	אַבְרָהָם	PN	Absalón	GEN 24:52	644.0
541	אַבְרָהָם	PN	Absalón	GEN 24:59	651.0
542	אַבְרָהָם	PN	Absalón	GEN 25:1	660.0
543	אַבְרָהָם	PN	Absalón	GEN 25:5	664.0
544	אַבְרָהָם	PN	Absalón	GEN 25:6	665.0
545	אַבְרָהָם	PN	Absalón	GEN 25:6	665.0
546	אַבְרָהָם	PN	Absalón	GEN 25:7	666.0
547	אַבְרָהָם	PN	Absalón	GEN 25:8	667.0
548	אַבְרָהָם	PN	Absalón	GEN 25:10	669.0
549	אַבְרָהָם	PN	Absalón	GEN 25:10	669.0
550	אַבְרָהָם	PN	Absalón	GEN 25:11	670.0
551	אַבְרָהָם	PN	Absalón	GEN 25:12	671.0
552	אַבְרָהָם	PN	Absalón	GEN 25:12	671.0
553	אַבְרָהָם	PN	Absalón	GEN 25:19	678.0
554	אַבְרָהָם	PN	Absalón	GEN 25:19	678.0
555	אַבְרָהָם	PN	Absalón	GEN 26:1	694.0
556	אַבְרָהָם	PN	Absalón	GEN 26:3	696.0
557	אַבְרָהָם	PN	Absalón	GEN 26:5	698.0
558	אַבְרָהָם	PN	Absalón	GEN 26:15	708.0
559	אַבְרָהָם	PN	Absalón	GEN 26:18	711.0
560	אַבְרָהָם	PN	Absalón	GEN 26:18	711.0
561	אַבְרָהָם	PN	Absalón	GEN 26:24	717.0
562	אַבְרָהָם	PN	Absalón	GEN 26:24	717.0
563	אַבְרָהָם	PN	Absalón	GEN 28:4	778.0
564	אַבְרָהָם	PN	Absalón	GEN 28:4	778.0
565	אַבְרָהָם	PN	Absalón	GEN 28:9	783.0
566	אַבְרָהָם	PN	Absalón	GEN 28:13	787.0
567	אַבְרָהָם	PN	Absalón	GEN 31:42	916.0
568	אַבְרָהָם	PN	Absalón	GEN 31:53	927.0
569	אַבְרָהָם	PN	Absalón	GEN 32:11	939.0
570	אַבְרָהָם	PN	Absalón	GEN 35:12	1024.0
571	אַבְרָהָם	PN	Absalón	GEN 35:27	1039.0
572	אַבְרָהָם	PN	Absalón	GEN 48:15	1467.0
573	אַבְרָהָם	PN	Absalón	GEN 48:16	1468.0
574	אַבְרָהָם	PN	Absalón	GEN 49:30	1504.0
575	אַבְרָהָם	PN	Absalón	GEN 49:31	1505.0
576	אַבְרָהָם	PN	Absalón	GEN 50:13	1520.0
577	אַבְרָהָם	PN	Absalón	GEN 50:24	1531.0
578	אַבְרָהָם	PN	Absalón	EXO 2:24	1579.0
579	אַבְרָהָם	PN	Absalón	EXO 3:6	1586.0
580	אַבְרָהָם	PN	Absalón	EXO 3:15	1595.0
581	אַבְרָהָם	PN	Absalón	EXO 3:16	1596.0
582	אַבְרָהָם	PN	Absalón	EXO 4:5	1607.0
583	אַבְרָהָם	PN	Absalón	EXO 6:3	1659.0
584	אַבְרָהָם	PN	Absalón	EXO 6:8	1664.0
585	אַבְרָהָם	PN	Absalón	EXO 32:13	2452.0
586	אַבְרָהָם	PN	Absalón	EXO 33:1	2475.0
587	אַבְרָהָם	PN	Absalón	LEV 26:42	3567.0
588	אַבְרָהָם	PN	Absalón	NUM 32:11	4731.0
589	אַבְרָהָם	PN	Absalón	DEU 1:8	4902.0
590	אַבְרָהָם	PN	Absalón	DEU 6:10	5098.0
591	אַבְרָהָם	PN	Absalón	DEU 9:5	5164.0
592	אַבְרָהָם	PN	Absalón	DEU 9:27	5186.0
593	אַבְרָהָם	PN	Absalón	DEU 29:11	5693.0
594	אַבְרָהָם	PN	Absalón	DEU 30:20	5730.0
595	אַבְרָהָם	PN	Absalón	DEU 34:4	5845.0
596	אַבְרָהָם	PN	Absalón	JOS 24:2	6480.0
597	אַבְרָהָם	PN	Absalón	JOS 24:3	6481.0
598	אַבְרָהָם	PN	Absalón	1KI 18:36	9380.0
599	אַבְרָהָם	PN	Absalón	2KI 13:23	9898.0
600	אַבְרָהָם	PN	Absalón	1CH 1:27	10283.0
601	אַבְרָהָם	PN	Absalón	1CH 1:28	10284.0
602	אַבְרָהָם	PN	Absalón	1CH 1:32	10288.0
603	אַבְרָהָם	PN	Absalón	1CH 1:34	10290.0
604	אַבְרָהָם	PN	Absalón	1CH 16:16	10841.0
605	אַבְרָהָם	PN	Absalón	1CH 29:18	11187.0
606	אַבְרָהָם	PN	Absalón	2CH 20:7	11599.0
607	אַבְרָהָם	PN	Absalón	2CH 30:6	11838.0
608	אַבְרָהָם	PN	Absalón	NEH 9:7	12522.0
609	אַבְרָהָם	PN	Absalón	PSA 47:10	14664.0
610	אַבְרָהָם	PN	Absalón	PSA 105:6	15679.0
611	אַבְרָהָם	PN	Absalón	PSA 105:9	15682.0
612	אַבְרָהָם	PN	Absalón	PSA 105:42	15715.0
613	אַבְרָהָם	PN	Absalón	ISA 29:22	18285.0
614	אַבְרָהָם	PN	Absalón	ISA 41:8	18529.0
615	אַבְרָהָם	PN	Absalón	ISA 51:2	18745.0
616	אַבְרָהָם	PN	Absalón	ISA 63:16	18952.0
617	אַבְרָהָם	PN	Absalón	JER 33:26	19870.0
618	אַבְרָהָם	PN	Absalón	EZK 33:24	21373.0
619	אַבְרָהָם	PN	Absalón	MIC 7:20	22753.0
620	אַבְרָם	PN	Absalón	GEN 11:26	293.0
621	אַבְרָם	PN	Absalón	GEN 11:27	294.0
622	אַבְרָם	PN	Absalón	GEN 11:29	296.0
623	אַבְרָם	PN	Absalón	GEN 11:29	296.0
624	אַבְרָם	PN	Absalón	GEN 11:31	298.0
625	אַבְרָם	PN	Absalón	GEN 11:31	298.0
626	אַבְרָם	PN	Absalón	GEN 12:1	300.0
627	אַבְרָם	PN	Absalón	GEN 12:4	303.0
628	אַבְרָם	PN	Absalón	GEN 12:4	303.0
629	אַבְרָם	PN	Absalón	GEN 12:5	304.0
630	אַבְרָם	PN	Absalón	GEN 12:6	305.0
631	אַבְרָם	PN	Absalón	GEN 12:7	306.0
632	אַבְרָם	PN	Absalón	GEN 12:9	308.0
633	אַבְרָם	PN	Absalón	GEN 12:10	309.0
634	אַבְרָם	PN	Absalón	GEN 12:14	313.0
635	אַבְרָם	PN	Absalón	GEN 12:16	315.0
636	אַבְרָם	PN	Absalón	GEN 12:17	316.0
637	אַבְרָם	PN	Absalón	GEN 12:18	317.0
638	אַבְרָם	PN	Absalón	GEN 13:1	320.0
639	אַבְרָם	PN	Absalón	GEN 13:2	321.0
640	אַבְרָם	PN	Absalón	GEN 13:4	323.0
641	אַבְרָם	PN	Absalón	GEN 13:5	324.0
642	אַבְרָם	PN	Absalón	GEN 13:7	326.0
643	אַבְרָם	PN	Absalón	GEN 13:8	327.0
644	אַבְרָם	PN	Absalón	GEN 13:12	331.0
645	אַבְרָם	PN	Absalón	GEN 13:14	333.0
646	אַבְרָם	PN	Absalón	GEN 13:18	337.0
647	אַבְרָם	PN	Absalón	GEN 14:12	349.0
648	אַבְרָם	PN	Absalón	GEN 14:13	350.0
649	אַבְרָם	PN	Absalón	GEN 14:13	350.0
650	אַבְרָם	PN	Absalón	GEN 14:14	351.0
651	אַבְרָם	PN	Absalón	GEN 14:19	356.0
652	אַבְרָם	PN	Absalón	GEN 14:21	358.0
653	אַבְרָם	PN	Absalón	GEN 14:22	359.0
654	אַבְרָם	PN	Absalón	GEN 14:23	360.0
655	אַבְרָם	PN	Absalón	GEN 15:1	362.0
656	אַבְרָם	PN	Absalón	GEN 15:1	362.0
657	אַבְרָם	PN	Absalón	GEN 15:2	363.0
658	אַבְרָם	PN	Absalón	GEN 15:3	364.0
659	אַבְרָם	PN	Absalón	GEN 15:11	372.0
660	אַבְרָם	PN	Absalón	GEN 15:12	373.0
661	אַבְרָם	PN	Absalón	GEN 15:13	374.0
662	אַבְרָם	PN	Absalón	GEN 15:18	379.0
663	אַבְרָם	PN	Absalón	GEN 16:1	383.0
664	אַבְרָם	PN	Absalón	GEN 16:2	384.0
665	אַבְרָם	PN	Absalón	GEN 16:2	384.0
666	אַבְרָם	PN	Absalón	GEN 16:3	385.0
667	אַבְרָם	PN	Absalón	GEN 16:3	385.0
668	אַבְרָם	PN	Absalón	GEN 16:3	385.0
669	אַבְרָם	PN	Absalón	GEN 16:5	387.0
670	אַבְרָם	PN	Absalón	GEN 16:6	388.0
671	אַבְרָם	PN	Absalón	GEN 16:15	397.0
672	אַבְרָם	PN	Absalón	GEN 16:15	397.0
673	אַבְרָם	PN	Absalón	GEN 16:16	398.0
674	אַבְרָם	PN	Absalón	GEN 16:16	398.0
675	אַבְרָם	PN	Absalón	GEN 17:1	399.0
676	אַבְרָם	PN	Absalón	GEN 17:1	399.0
677	אַבְרָם	PN	Absalón	GEN 17:3	401.0
678	אַבְרָם	PN	Absalón	GEN 17:5	403.0
679	אַבְרָם	PN	Absalón	1CH 1:27	10283.0
680	אַבְרָם	PN	Absalón	NEH 9:7	12522.0
681	אַבְשָׁלוֹם	PN	Obot	2SA 3:3	8087.0
682	אַבְשָׁלוֹם	PN	Obot	2SA 13:1	8321.0
683	אַבְשָׁלוֹם	PN	Obot	2SA 13:4	8324.0
684	אַבְשָׁלוֹם	PN	Obot	2SA 13:20	8340.0
685	אַבְשָׁלוֹם	PN	Obot	2SA 13:20	8340.0
686	אַבְשָׁלוֹם	PN	Obot	2SA 13:22	8342.0
687	אַבְשָׁלוֹם	PN	Obot	2SA 13:22	8342.0
688	אַבְשָׁלוֹם	PN	Obot	2SA 13:23	8343.0
689	אַבְשָׁלוֹם	PN	Obot	2SA 13:23	8343.0
690	אַבְשָׁלוֹם	PN	Obot	2SA 13:24	8344.0
691	אַבְשָׁלוֹם	PN	Obot	2SA 13:25	8345.0
692	אַבְשָׁלוֹם	PN	Obot	2SA 13:26	8346.0
693	אַבְשָׁלוֹם	PN	Obot	2SA 13:27	8347.0
694	אַבְשָׁלוֹם	PN	Obot	2SA 13:28	8348.0
695	אַבְשָׁלוֹם	PN	Obot	2SA 13:29	8349.0
696	אַבְשָׁלוֹם	PN	Obot	2SA 13:29	8349.0
697	אַבְשָׁלוֹם	PN	Obot	2SA 13:30	8350.0
698	אַבְשָׁלוֹם	PN	Obot	2SA 13:32	8352.0
699	אַבְשָׁלוֹם	PN	Obot	2SA 13:34	8354.0
700	אַבְשָׁלוֹם	PN	Obot	2SA 13:37	8357.0
701	אַבְשָׁלוֹם	PN	Obot	2SA 13:38	8358.0
702	אַבְשָׁלוֹם	PN	Obot	2SA 13:39	8359.0
703	אַבְשָׁלוֹם	PN	Obot	2SA 14:1	8360.0
704	אַבְשָׁלוֹם	PN	Obot	2SA 14:21	8380.0
705	אַבְשָׁלוֹם	PN	Obot	2SA 14:23	8382.0
706	אַבְשָׁלוֹם	PN	Obot	2SA 14:24	8383.0
707	אַבְשָׁלוֹם	PN	Obot	2SA 14:25	8384.0
708	אַבְשָׁלוֹם	PN	Obot	2SA 14:27	8386.0
709	אַבְשָׁלוֹם	PN	Obot	2SA 14:28	8387.0
710	אַבְשָׁלוֹם	PN	Obot	2SA 14:29	8388.0
711	אַבְשָׁלוֹם	PN	Obot	2SA 14:30	8389.0
712	אַבְשָׁלוֹם	PN	Obot	2SA 14:31	8390.0
713	אַבְשָׁלוֹם	PN	Obot	2SA 14:32	8391.0
714	אַבְשָׁלוֹם	PN	Obot	2SA 14:33	8392.0
715	אַבְשָׁלוֹם	PN	Obot	2SA 14:33	8392.0
716	אַבְשָׁלוֹם	PN	Obot	2SA 15:1	8393.0
717	אַבְשָׁלוֹם	PN	Obot	2SA 15:2	8394.0
718	אַבְשָׁלוֹם	PN	Obot	2SA 15:2	8394.0
719	אַבְשָׁלוֹם	PN	Obot	2SA 15:3	8395.0
720	אַבְשָׁלוֹם	PN	Obot	2SA 15:4	8396.0
721	אַבְשָׁלוֹם	PN	Obot	2SA 15:6	8398.0
722	אַבְשָׁלוֹם	PN	Obot	2SA 15:6	8398.0
723	אַבְשָׁלוֹם	PN	Obot	2SA 15:7	8399.0
724	אַבְשָׁלוֹם	PN	Obot	2SA 15:10	8402.0
725	אַבְשָׁלוֹם	PN	Obot	2SA 15:10	8402.0
726	אַבְשָׁלוֹם	PN	Obot	2SA 15:11	8403.0
727	אַבְשָׁלוֹם	PN	Obot	2SA 15:12	8404.0
728	אַבְשָׁלוֹם	PN	Obot	2SA 15:12	8404.0
729	אַבְשָׁלוֹם	PN	Obot	2SA 15:13	8405.0
730	אַבְשָׁלוֹם	PN	Obot	2SA 15:14	8406.0
731	אַבְשָׁלוֹם	PN	Obot	2SA 15:31	8423.0
732	אַבְשָׁלוֹם	PN	Obot	2SA 15:34	8426.0
733	אַבְשָׁלוֹם	PN	Obot	2SA 15:37	8429.0
734	אַבְשָׁלוֹם	PN	Obot	2SA 16:8	8437.0
735	אַבְשָׁלוֹם	PN	Obot	2SA 16:15	8444.0
736	אַבְשָׁלוֹם	PN	Obot	2SA 16:16	8445.0
737	אַבְשָׁלוֹם	PN	Obot	2SA 16:16	8445.0
738	אַבְשָׁלוֹם	PN	Obot	2SA 16:17	8446.0
739	אַבְשָׁלוֹם	PN	Obot	2SA 16:18	8447.0
740	אַבְשָׁלוֹם	PN	Obot	2SA 16:20	8449.0
741	אַבְשָׁלוֹם	PN	Obot	2SA 16:21	8450.0
742	אַבְשָׁלוֹם	PN	Obot	2SA 16:22	8451.0
743	אַבְשָׁלוֹם	PN	Obot	2SA 16:22	8451.0
744	אַבְשָׁלוֹם	PN	Obot	2SA 16:23	8452.0
745	אַבְשָׁלוֹם	PN	Obot	2SA 17:1	8453.0
746	אַבְשָׁלוֹם	PN	Obot	2SA 17:4	8456.0
747	אַבְשָׁלוֹם	PN	Obot	2SA 17:5	8457.0
748	אַבְשָׁלוֹם	PN	Obot	2SA 17:6	8458.0
749	אַבְשָׁלוֹם	PN	Obot	2SA 17:6	8458.0
750	אַבְשָׁלוֹם	PN	Obot	2SA 17:7	8459.0
751	אַבְשָׁלוֹם	PN	Obot	2SA 17:9	8461.0
752	אַבְשָׁלוֹם	PN	Obot	2SA 17:14	8466.0
753	אַבְשָׁלוֹם	PN	Obot	2SA 17:14	8466.0
754	אַבְשָׁלוֹם	PN	Obot	2SA 17:15	8467.0
755	אַבְשָׁלוֹם	PN	Obot	2SA 17:18	8470.0
756	אַבְשָׁלוֹם	PN	Obot	2SA 17:20	8472.0
757	אַבְשָׁלוֹם	PN	Obot	2SA 17:24	8476.0
758	אַבְשָׁלוֹם	PN	Obot	2SA 17:25	8477.0
759	אַבְשָׁלוֹם	PN	Obot	2SA 17:26	8478.0
760	אַבְשָׁלוֹם	PN	Obot	2SA 18:5	8486.0
761	אַבְשָׁלוֹם	PN	Obot	2SA 18:5	8486.0
762	אַבְשָׁלוֹם	PN	Obot	2SA 18:9	8490.0
763	אַבְשָׁלוֹם	PN	Obot	2SA 18:9	8490.0
764	אַבְשָׁלוֹם	PN	Obot	2SA 18:10	8491.0
765	אַבְשָׁלוֹם	PN	Obot	2SA 18:12	8493.0
766	אַבְשָׁלוֹם	PN	Obot	2SA 18:14	8495.0
767	אַבְשָׁלוֹם	PN	Obot	2SA 18:15	8496.0
768	אַבְשָׁלוֹם	PN	Obot	2SA 18:17	8498.0
769	אַבְשָׁלוֹם	PN	Obot	2SA 18:18	8499.0
770	אַבְשָׁלוֹם	PN	Obot	2SA 18:18	8499.0
771	אַבְשָׁלוֹם	PN	Obot	2SA 18:29	8510.0
772	אַבְשָׁלוֹם	PN	Obot	2SA 18:32	8513.0
773	אַבְשָׁלוֹם	PN	Obot	2SA 19:2	8515.0
774	אַבְשָׁלוֹם	PN	Obot	2SA 19:2	8515.0
775	אַבְשָׁלוֹם	PN	Obot	2SA 19:2	8515.0
776	אַבְשָׁלוֹם	PN	Obot	2SA 19:3	8516.0
777	אַבְשָׁלוֹם	PN	Obot	2SA 19:6	8519.0
778	אַבְשָׁלוֹם	PN	Obot	2SA 19:6	8519.0
779	אַבְשָׁלוֹם	PN	Obot	2SA 19:8	8521.0
780	אַבְשָׁלוֹם	PN	Obot	2SA 19:11	8524.0
781	אַבְשָׁלוֹם	PN	Obot	2SA 19:12	8525.0
782	אַבְשָׁלוֹם	PN	Obot	2SA 20:6	8563.0
783	אַבְשָׁלוֹם	PN	Obot	1KI 1:6	8726.0
784	אַבְשָׁלוֹם	PN	Obot	1KI 2:7	8780.0
785	אַבְשָׁלוֹם	PN	Obot	1KI 2:28	8801.0
786	אַבְשָׁלוֹם	PN	Obot	1CH 3:2	10367.0
787	אַבְשָׁלוֹם	PN	Obot	PSA 3:2	13963.0
788	אַבְשָׁלוֹם	PN	Agué	2CH 11:20	11439.0
789	אַבְשָׁלוֹם	PN	Agué	2CH 11:21	11440.0
790	אֹבֹת	PN	Agag	NUM 21:10	4351.0
791	אֹבֹת	PN	Agag	NUM 21:11	4352.0
792	אֹבֹת	PN	Agag	NUM 33:43	4805.0
793	אֹבֹת	PN	Agag	NUM 33:44	4806.0
794	אָגֵא	PN	Agag	2SA 23:11	8667.0
795	אֲגַג	PN	Agagita	NUM 24:7	4454.0
796	אֲגַג	PN	nogal	1SA 15:8	7570.0
797	אֲגַג	PN	nogal	1SA 15:9	7571.0
798	אֲגַג	PN	nogal	1SA 15:20	7582.0
799	אֲגַג	PN	nogal	1SA 15:32	7594.0
800	אֲגַג	PN	nogal	1SA 15:32	7594.0
801	אֲגַג	PN	nogal	1SA 15:32	7594.0
802	אֲגַג	PN	nogal	1SA 15:33	7595.0
803	אֲגָגִי	PN	Agur	EST 3:1	12752.0
804	אֲגָגִי	PN	Agur	EST 3:10	12761.0
805	אֲגָגִי	PN	Agur	EST 8:3	12824.0
806	אֲגָגִי	PN	Agur	EST 8:5	12826.0
807	אֲגָגִי	PN	Agur	EST 9:24	12862.0
809	אָגוּר	PN	junco	PRO 30:1	17322.0
810	אֶגְלַיִם	PN	Adbeel	ISA 15:8	18038.0
816	אַדְבְּאֵל	PN	Idó	GEN 25:13	672.0
817	אַדְבְּאֵל	PN	Idó	1CH 1:29	10285.0
818	אֲדַד	PN	Edom	1KI 11:17	9128.0
819	אִדּוֹ	PN	Edomita	EZR 8:17	12223.0
820	אִדּוֹ	PN	Edomita	EZR 8:17	12223.0
821	אֱדוֹם	PN	Adón	GEN 25:30	689.0
822	אֱדוֹם	PN	Adón	GEN 32:5	933.0
823	אֱדוֹם	PN	Adón	GEN 36:1	1042.0
824	אֱדוֹם	PN	Adón	GEN 36:8	1049.0
825	אֱדוֹם	PN	Adón	GEN 36:9	1050.0
826	אֱדוֹם	PN	Adón	GEN 36:16	1057.0
827	אֱדוֹם	PN	Adón	GEN 36:17	1058.0
828	אֱדוֹם	PN	Adón	GEN 36:19	1060.0
829	אֱדוֹם	PN	Adón	GEN 36:21	1062.0
830	אֱדוֹם	PN	Adón	GEN 36:31	1072.0
831	אֱדוֹם	PN	Adón	GEN 36:32	1073.0
832	אֱדוֹם	PN	Adón	GEN 36:43	1084.0
833	אֱדוֹם	PN	Adón	GEN 36:43	1084.0
834	אֱדוֹם	PN	Adón	EXO 15:15	1936.0
835	אֱדוֹם	PN	Adón	NUM 20:14	4326.0
836	אֱדוֹם	PN	Adón	NUM 20:18	4330.0
837	אֱדוֹם	PN	Adón	NUM 20:20	4332.0
838	אֱדוֹם	PN	Adón	NUM 20:21	4333.0
839	אֱדוֹם	PN	Adón	NUM 20:23	4335.0
840	אֱדוֹם	PN	Adón	NUM 21:4	4345.0
841	אֱדוֹם	PN	Adón	NUM 24:18	4465.0
842	אֱדוֹם	PN	Adón	NUM 33:37	4799.0
843	אֱדוֹם	PN	Adón	NUM 34:3	4821.0
844	אֱדוֹם	PN	Adón	JOS 15:1	6205.0
845	אֱדוֹם	PN	Adón	JOS 15:21	6225.0
846	אֱדוֹם	PN	Adón	JDG 5:4	6629.0
847	אֱדוֹם	PN	Adón	JDG 11:17	6848.0
848	אֱדוֹם	PN	Adón	JDG 11:17	6848.0
849	אֱדוֹם	PN	Adón	JDG 11:18	6849.0
850	אֱדוֹם	PN	Adón	1SA 14:47	7557.0
851	אֱדוֹם	PN	Adón	2SA 8:14	8226.0
852	אֱדוֹם	PN	Adón	2SA 8:14	8226.0
853	אֱדוֹם	PN	Adón	2SA 8:14	8226.0
854	אֱדוֹם	PN	Adón	1KI 9:26	9080.0
855	אֱדוֹם	PN	Adón	1KI 11:14	9125.0
856	אֱדוֹם	PN	Adón	1KI 11:15	9126.0
857	אֱדוֹם	PN	Adón	1KI 11:15	9126.0
858	אֱדוֹם	PN	Adón	1KI 11:16	9127.0
859	אֱדוֹם	PN	Adón	1KI 22:49	9532.0
860	אֱדוֹם	PN	Adón	2KI 3:8	9588.0
861	אֱדוֹם	PN	Adón	2KI 3:9	9589.0
862	אֱדוֹם	PN	Adón	2KI 3:12	9592.0
863	אֱדוֹם	PN	Adón	2KI 3:20	9600.0
864	אֱדוֹם	PN	Adón	2KI 3:26	9606.0
865	אֱדוֹם	PN	Adón	2KI 8:20	9751.0
866	אֱדוֹם	PN	Adón	2KI 8:21	9752.0
867	אֱדוֹם	PN	Adón	2KI 8:22	9753.0
868	אֱדוֹם	PN	Adón	2KI 14:7	9907.0
869	אֱדוֹם	PN	Adón	2KI 14:10	9910.0
870	אֱדוֹם	PN	Adón	1CH 1:43	10299.0
871	אֱדוֹם	PN	Adón	1CH 1:51	10307.0
872	אֱדוֹם	PN	Adón	1CH 1:54	10310.0
873	אֱדוֹם	PN	Adón	1CH 18:11	10906.0
874	אֱדוֹם	PN	Adón	1CH 18:12	10907.0
875	אֱדוֹם	PN	Adón	1CH 18:13	10908.0
876	אֱדוֹם	PN	Adón	1CH 18:13	10908.0
877	אֱדוֹם	PN	Adón	2CH 8:17	11368.0
878	אֱדוֹם	PN	Adón	2CH 21:8	11637.0
879	אֱדוֹם	PN	Adón	2CH 21:9	11638.0
880	אֱדוֹם	PN	Adón	2CH 21:10	11639.0
881	אֱדוֹם	PN	Adón	2CH 25:19	11728.0
882	אֱדוֹם	PN	Adón	2CH 25:20	11729.0
883	אֱדוֹם	PN	Adón	PSA 60:4	14855.0
884	אֱדוֹם	PN	Adón	PSA 60:12	14863.0
885	אֱדוֹם	PN	Adón	PSA 60:13	14864.0
886	אֱדוֹם	PN	Adón	PSA 83:8	15309.0
887	אֱדוֹם	PN	Adón	PSA 108:11	15820.0
888	אֱדוֹם	PN	Adón	PSA 108:12	15821.0
889	אֱדוֹם	PN	Adón	PSA 137:7	16297.0
890	אֱדוֹם	PN	Adón	ISA 11:14	17968.0
891	אֱדוֹם	PN	Adón	ISA 34:5	18378.0
892	אֱדוֹם	PN	Adón	ISA 34:6	18379.0
893	אֱדוֹם	PN	Adón	ISA 63:1	18937.0
894	אֱדוֹם	PN	Adón	JER 9:24	19269.0
895	אֱדוֹם	PN	Adón	JER 25:21	19624.0
896	אֱדוֹם	PN	Adón	JER 27:3	19668.0
897	אֱדוֹם	PN	Adón	JER 40:11	20021.0
898	אֱדוֹם	PN	Adón	JER 49:7	20203.0
899	אֱדוֹם	PN	Adón	JER 49:17	20213.0
900	אֱדוֹם	PN	Adón	JER 49:20	20216.0
901	אֱדוֹם	PN	Adón	JER 49:22	20218.0
902	אֱדוֹם	PN	Adón	LAM 4:21	20510.0
903	אֱדוֹם	PN	Adón	LAM 4:22	20511.0
904	אֱדוֹם	PN	Adón	EZK 25:12	21164.0
905	אֱדוֹם	PN	Adón	EZK 25:13	21165.0
906	אֱדוֹם	PN	Adón	EZK 25:14	21166.0
907	אֱדוֹם	PN	Adón	EZK 25:14	21166.0
908	אֱדוֹם	PN	Adón	EZK 32:29	21346.0
909	אֱדוֹם	PN	Adón	EZK 35:15	21428.0
910	אֱדוֹם	PN	Adón	EZK 36:5	21433.0
911	אֱדוֹם	PN	Adón	DAN 11:41	22146.0
912	אֱדוֹם	PN	Adón	JOL 4:19	22431.0
913	אֱדוֹם	PN	Adón	AMO 1:6	22439.0
914	אֱדוֹם	PN	Adón	AMO 1:9	22442.0
915	אֱדוֹם	PN	Adón	AMO 1:11	22444.0
916	אֱדוֹם	PN	Adón	AMO 2:1	22449.0
917	אֱדוֹם	PN	Adón	AMO 9:12	22576.0
918	אֱדוֹם	PN	Adón	OBA 1:1	22580.0
919	אֱדוֹם	PN	Adón	OBA 1:8	22587.0
920	אֱדוֹם	PN	Adón	MAL 1:4	23162.0
921	אֲדוֹמִי	PN	señor	DEU 23:9	5510.0
922	אֲדוֹמִי	PN	señor	1SA 21:9	7783.0
923	אֲדוֹמִי	PN	señor	1SA 22:9	7799.0
924	אֲדוֹמִי	PN	señor	1SA 22:18	7808.0
925	אֲדוֹמִי	PN	señor	1SA 22:22	7812.0
926	אֲדוֹמִי	PN	señor	1KI 11:1	9112.0
927	אֲדוֹמִי	PN	señor	1KI 11:14	9125.0
928	אֲדוֹמִי	PN	señor	1KI 11:17	9128.0
929	אֲדוֹמִי	PN	señor	2KI 16:6	9973.0
930	אֲדוֹמִי	PN	señor	2CH 25:14	11723.0
931	אֲדוֹמִי	PN	señor	2CH 28:17	11786.0
932	אֲדוֹמִי	PN	señor	PSA 52:4	14748.0
933	אַדּוֹן	PN	Adoraim	NEH 7:61	12486.0
1138	אֲדוֹרַיִם	PN	noble	2CH 11:9	11428.0
1166	אֲדַלְיָא	PN	Adán	EST 9:8	12846.0
1173	אָדָם	PN	hombre	GEN 3:17	73.0
1174	אָדָם	PN	hombre	GEN 3:21	77.0
1175	אָדָם	PN	hombre	GEN 4:25	105.0
1176	אָדָם	PN	hombre	GEN 5:1	107.0
